,Order ID,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category,Order Shipment TimeFrame,Shipping options,Year,Month,Month-Year,day
6260,AZ-2014-2926551,2014-06-24,Louie Knight,Elda,Spain,South,Consumer,2014-06-30,Economy,Valenciana,"Stockwell Staples, Assorted Sizes",0.0,25.0,11.0,3,Office Supplies,Fasteners,6,Standard Shipping,2014,Jun,06/2014,1
6261,AZ-2014-9292431,2014-06-25,Tilly Payne,Barcelona,Spain,South,Consumer,2014-06-29,Economy,Catalonia,"Tenex Clock, Erganomic",0.0,342.0,154.0,7,Furniture,Furnishings,4,Standard Shipping,2014,Jun,06/2014,2
6262,AZ-2014-2110602,2014-06-26,Kaitlyn Dorsch,Madrid,Spain,South,Corporate,2014-06-28,Priority,Madrid,"Ibico Binding Machine, Durable",0.0,159.0,73.0,3,Office Supplies,Binders,2,Priority Shipping,2014,Jun,06/2014,3
6263,AZ-2014-533150,2014-06-26,Xavier Burford,Bilbao,Spain,South,Corporate,2014-01-07,Economy,Basque Country,"Samsung Audio Dock, Cordless",0.1,916.0,81.0,6,Technology,Phones,5,Standard Shipping,2014,Jun,06/2014,3
6264,AZ-2014-6497288,2014-06-26,Sue Castaneda,Barcelona,Spain,South,Home Office,2014-06-30,Economy,Catalonia,"Kleencut Letter Opener, Easy Grip",0.0,57.0,7.0,2,Office Supplies,Supplies,4,Standard Shipping,2014,Jun,06/2014,3
6265,BN-2014-1458748,2014-06-26,Maynard Moorman,Bilbao,Spain,South,Consumer,2014-01-07,Economy,Basque Country,"Fellowes Box, Single Width",0.1,89.0,-4.0,5,Office Supplies,Storage,5,Standard Shipping,2014,Jun,06/2014,3
6266,AZ-2014-7106624,2014-06-27,Xavier Synan,Valencia,Spain,South,Consumer,2014-01-07,Economy,Valenciana,"Harbour Creations Steel Folding Chair, Red",0.2,78.0,7.0,1,Furniture,Chairs,4,Standard Shipping,2014,Jun,06/2014,4
6267,AZ-2014-7106624,2014-06-27,Xavier Synan,Valencia,Spain,South,Consumer,2014-01-07,Economy,Valenciana,"Tenex Frame, Erganomic",0.0,326.0,107.0,3,Furniture,Furnishings,4,Standard Shipping,2014,Jun,06/2014,4
6268,AZ-2014-7106624,2014-06-27,Xavier Synan,Valencia,Spain,South,Consumer,2014-01-07,Economy,Valenciana,"Acco Binder, Economy",0.0,61.0,8.0,4,Office Supplies,Binders,4,Standard Shipping,2014,Jun,06/2014,4
6269,AZ-2014-7106624,2014-06-27,Xavier Synan,Valencia,Spain,South,Consumer,2014-01-07,Economy,Valenciana,"Xerox Cards & Envelopes, Premium",0.0,585.0,175.0,13,Office Supplies,Paper,4,Standard Shipping,2014,Jun,06/2014,4
6270,AZ-2014-7106624,2014-06-27,Xavier Synan,Valencia,Spain,South,Consumer,2014-01-07,Economy,Valenciana,"SanDisk Numeric Keypad, USB",0.0,319.0,102.0,6,Technology,Accessories,4,Standard Shipping,2014,Jun,06/2014,4
6271,AZ-2014-1627847,2014-01-07,Logan Allan,Santiago de Compostela,Spain,South,Corporate,2014-05-07,Economy,Galicia,"Enermax Note Cards, 8.5 x 11",0.0,114.0,48.0,4,Office Supplies,Paper,4,Standard Shipping,2014,Jan,01/2014,1
6272,AZ-2014-110527,2014-03-07,Kiara Allen,Murcia,Spain,South,Consumer,2014-08-07,Economy,Murcia,"Ikea Stackable Bookrack, Metal",0.0,854.0,196.0,7,Furniture,Bookcases,5,Standard Shipping,2014,Mar,03/2014,4
6273,AZ-2014-9743631,2014-05-07,Nicole Carr,Molina de Segura,Spain,South,Consumer,2014-08-07,Economy Plus,Murcia,"Accos Push Pins, Metal",0.0,15.0,2.0,1,Office Supplies,Fasteners,3,Priority Shipping,2014,May,05/2014,2
6274,AZ-2014-3888440,2014-10-07,Leon Barnes,Sabadell,Spain,South,Consumer,2014-07-14,Economy,Catalonia,"Stiletto Trimmer, High Speed",0.0,86.0,19.0,2,Office Supplies,Supplies,4,Standard Shipping,2014,Oct,10/2014,1
6275,AZ-2014-2071548,2014-07-14,Charlie Donnelly,Madrid,Spain,South,Consumer,2014-07-16,Priority,Madrid,"Hamilton Beach Coffee Grinder, Red",0.0,171.0,20.0,4,Office Supplies,Appliances,2,Priority Shipping,2014,Jul,07/2014,0
6276,AZ-2014-2071548,2014-07-14,Charlie Donnelly,Madrid,Spain,South,Consumer,2014-07-16,Priority,Madrid,"Avery Hole Reinforcements, Economy",0.0,9.0,0.0,2,Office Supplies,Binders,2,Priority Shipping,2014,Jul,07/2014,0
6277,AZ-2014-2071548,2014-07-14,Charlie Donnelly,Madrid,Spain,South,Consumer,2014-07-16,Priority,Madrid,"Smead Color Coded Labels, Alphabetical",0.0,51.0,22.0,4,Office Supplies,Labels,2,Priority Shipping,2014,Jul,07/2014,0
6278,AZ-2014-2071548,2014-07-14,Charlie Donnelly,Madrid,Spain,South,Consumer,2014-07-16,Priority,Madrid,"Brother Fax and Copier, Laser",0.0,574.0,144.0,3,Technology,Copiers,2,Priority Shipping,2014,Jul,07/2014,0
6279,AZ-2014-2071548,2014-07-14,Charlie Donnelly,Madrid,Spain,South,Consumer,2014-07-16,Priority,Madrid,"Samsung Smart Phone, VoIP",0.1,1718.0,-134.0,3,Technology,Phones,2,Priority Shipping,2014,Jul,07/2014,0
6280,AZ-2014-3822265,2014-07-16,Alta Nokes,Pontevedra,Spain,South,Home Office,2014-07-21,Economy,Galicia,"Ibico Binder, Clear",0.0,30.0,3.0,2,Office Supplies,Binders,5,Standard Shipping,2014,Jul,07/2014,2
6281,AZ-2014-3822265,2014-07-16,Alta Nokes,Pontevedra,Spain,South,Home Office,2014-07-21,Economy,Galicia,"Fellowes File Cart, Industrial",0.1,496.0,17.0,4,Office Supplies,Storage,5,Standard Shipping,2014,Jul,07/2014,2
6282,BN-2014-2393314,2014-07-24,Joseph Wright,El Prat de Llobregat,Spain,South,Home Office,2014-07-27,Priority,Catalonia,"Fellowes Box, Industrial",0.1,109.0,-6.0,6,Office Supplies,Storage,3,Priority Shipping,2014,Jul,07/2014,3
6283,BN-2014-2393314,2014-07-24,Joseph Wright,El Prat de Llobregat,Spain,South,Home Office,2014-07-27,Priority,Catalonia,"Fellowes Lockers, Blue",0.1,933.0,166.0,5,Office Supplies,Storage,3,Priority Shipping,2014,Jul,07/2014,3
6284,AZ-2014-1993253,2014-07-28,Rose Nicolay,Valladolid,Spain,South,Home Office,2014-03-08,Economy,Castile and León,"Canon Personal Copier, Digital",0.0,285.0,14.0,2,Technology,Copiers,6,Standard Shipping,2014,Jul,07/2014,0
6285,AZ-2014-4277891,2014-07-28,Will Poynton,Badalona,Spain,South,Consumer,2014-03-08,Economy,Catalonia,"Bush 3-Shelf Cabinet, Metal",0.0,143.0,41.0,1,Furniture,Bookcases,6,Standard Shipping,2014,Jul,07/2014,0
6286,AZ-2014-4277891,2014-07-28,Will Poynton,Badalona,Spain,South,Consumer,2014-03-08,Economy,Catalonia,"Sanford Markers, Easy-Erase",0.0,141.0,3.0,6,Office Supplies,Art,6,Standard Shipping,2014,Jul,07/2014,0
6287,AZ-2014-4277891,2014-07-28,Will Poynton,Badalona,Spain,South,Consumer,2014-03-08,Economy,Catalonia,"Avery Binder, Recycled",0.0,80.0,37.0,6,Office Supplies,Binders,6,Standard Shipping,2014,Jul,07/2014,0
6288,AZ-2014-4277891,2014-07-28,Will Poynton,Badalona,Spain,South,Consumer,2014-03-08,Economy,Catalonia,"Cameo Mailers, with clear poly window",0.0,83.0,3.0,2,Office Supplies,Envelopes,6,Standard Shipping,2014,Jul,07/2014,0
6289,AZ-2014-8512143,2014-07-28,Jasmine Slater,Madrid,Spain,South,Corporate,2014-07-30,Priority,Madrid,"Stanley Pencil Sharpener, Easy-Erase",0.0,52.0,18.0,2,Office Supplies,Art,2,Priority Shipping,2014,Jul,07/2014,0
6290,AZ-2014-6299049,2014-07-29,Harry Ahmed,Barcelona,Spain,South,Consumer,2014-03-08,Economy,Catalonia,"Eaton Message Books, Multicolor",0.0,44.0,20.0,2,Office Supplies,Paper,5,Standard Shipping,2014,Jul,07/2014,1
6291,AZ-2014-6791682,2014-07-30,Joyce Cornell,Sabadell,Spain,South,Consumer,2014-03-08,Economy,Catalonia,"Tenex Clock, Black",0.0,302.0,75.0,6,Furniture,Furnishings,4,Standard Shipping,2014,Jul,07/2014,2
6292,AZ-2014-6791682,2014-07-30,Joyce Cornell,Sabadell,Spain,South,Consumer,2014-03-08,Economy,Catalonia,"Sanford Canvas, Water Color",0.0,376.0,0.0,7,Office Supplies,Art,4,Standard Shipping,2014,Jul,07/2014,2
6293,AZ-2014-6791682,2014-07-30,Joyce Cornell,Sabadell,Spain,South,Consumer,2014-03-08,Economy,Catalonia,"Eldon Lockers, Industrial",0.1,179.0,77.0,1,Office Supplies,Storage,4,Standard Shipping,2014,Jul,07/2014,2
6294,AZ-2014-963453,2014-07-30,Ruby Nicholls,Seville,Spain,South,Corporate,2014-07-31,Priority,Andalusía,"Bush Stackable Bookrack, Traditional",0.0,246.0,61.0,2,Furniture,Bookcases,1,Next Day Shipping,2014,Jul,07/2014,2
6295,AZ-2014-963453,2014-07-30,Ruby Nicholls,Seville,Spain,South,Corporate,2014-07-31,Priority,Andalusía,"Safco Corner Shelving, Metal",0.0,298.0,74.0,2,Furniture,Bookcases,1,Next Day Shipping,2014,Jul,07/2014,2
6296,AZ-2014-963453,2014-07-30,Ruby Nicholls,Seville,Spain,South,Corporate,2014-07-31,Priority,Andalusía,"Smead Trays, Single Width",0.1,262.0,64.0,6,Office Supplies,Storage,1,Next Day Shipping,2014,Jul,07/2014,2
6297,AZ-2014-168273,2014-07-31,Rory Braim,Jerez de la Frontera,Spain,South,Consumer,2014-03-08,Priority,Andalusía,"Office Star Chairmat, Red",0.2,158.0,39.0,3,Furniture,Chairs,3,Priority Shipping,2014,Jul,07/2014,3
6298,AZ-2014-2021789,2014-07-31,Isabelle Torpy,Madrid,Spain,South,Consumer,2014-04-08,Economy Plus,Madrid,"BIC Canvas, Blue",0.0,107.0,9.0,2,Office Supplies,Art,4,Standard Shipping,2014,Jul,07/2014,3
6299,AZ-2014-2767190,2014-02-08,Kayleigh Farmer,Palma de Mallorca,Spain,South,Consumer,2014-05-08,Economy Plus,Balearic Islands,"Breville Microwave, Silver",0.0,605.0,218.0,2,Office Supplies,Appliances,3,Priority Shipping,2014,Feb,02/2014,5
6300,AZ-2014-2767190,2014-02-08,Kayleigh Farmer,Palma de Mallorca,Spain,South,Consumer,2014-05-08,Economy Plus,Balearic Islands,"Accos Staples, Metal",0.0,66.0,13.0,6,Office Supplies,Fasteners,3,Priority Shipping,2014,Feb,02/2014,5
6301,AZ-2014-2767190,2014-02-08,Kayleigh Farmer,Palma de Mallorca,Spain,South,Consumer,2014-05-08,Economy Plus,Balearic Islands,"Fellowes Box, Wire Frame",0.1,68.0,27.0,4,Office Supplies,Storage,3,Priority Shipping,2014,Feb,02/2014,5
6302,AZ-2014-2897959,2014-04-08,Bonnie Wilson,Mijas,Spain,South,Corporate,2014-10-08,Economy,Andalusía,"KitchenAid Toaster, Black",0.0,170.0,51.0,2,Office Supplies,Appliances,6,Standard Shipping,2014,Apr,04/2014,1
6303,AZ-2014-4871918,2014-04-08,David Harney,Madrid,Spain,South,Corporate,2014-10-08,Economy,Madrid,"Bush Stackable Bookrack, Pine",0.0,125.0,49.0,1,Furniture,Bookcases,6,Standard Shipping,2014,Apr,04/2014,1
6304,AZ-2014-4871918,2014-04-08,David Harney,Madrid,Spain,South,Corporate,2014-10-08,Economy,Madrid,"Stockwell Push Pins, Assorted Sizes",0.0,11.0,5.0,1,Office Supplies,Fasteners,6,Standard Shipping,2014,Apr,04/2014,1
6305,AZ-2014-861955,2014-04-08,Harry Nelson,Sant Boi de Llobregat,Spain,South,Consumer,2014-06-08,Economy Plus,Catalonia,"SAFCO Bag Chairs, Set of Two",0.2,83.0,12.0,2,Furniture,Chairs,2,Priority Shipping,2014,Apr,04/2014,1
6306,AZ-2014-302639,2014-06-08,Carrie Boots,Barcelona,Spain,South,Corporate,2014-12-08,Economy,Catalonia,"Brother Ink, High-Speed",0.0,728.0,44.0,5,Technology,Copiers,6,Standard Shipping,2014,Jun,06/2014,6
6307,AZ-2014-4571565,2014-06-08,Toni Lanz,Getafe,Spain,South,Consumer,2014-11-08,Economy,Madrid,"Epson Printer, Red",0.1,468.0,57.0,2,Technology,Machines,5,Standard Shipping,2014,Jun,06/2014,6
6308,AZ-2014-4321659,2014-07-08,Erick Tanner,Getafe,Spain,South,Corporate,2014-12-08,Economy,Madrid,"BIC Markers, Water Color",0.0,59.0,21.0,2,Office Supplies,Art,5,Standard Shipping,2014,Jul,07/2014,1
6309,AZ-2014-4321659,2014-07-08,Erick Tanner,Getafe,Spain,South,Corporate,2014-12-08,Economy,Madrid,"SanDisk Keyboard, USB",0.0,163.0,13.0,2,Technology,Accessories,5,Standard Shipping,2014,Jul,07/2014,1
6310,BN-2014-9212655,2014-08-08,Mohammed Arnold,Bilbao,Spain,South,Consumer,2014-08-13,Economy,Basque Country,"Hon Executive Leather Armchair, Red",0.2,1103.0,-276.0,3,Furniture,Chairs,5,Standard Shipping,2014,Aug,08/2014,4
6311,BN-2014-47251,2014-12-08,Kazuko Mason,Madrid,Spain,South,Home Office,2014-08-16,Economy,Madrid,"Eldon Folders, Wire Frame",0.1,58.0,0.0,4,Office Supplies,Storage,4,Standard Shipping,2014,Dec,12/2014,0
6312,BN-2014-47251,2014-12-08,Kazuko Mason,Madrid,Spain,South,Home Office,2014-08-16,Economy,Madrid,"Fellowes Lockers, Industrial",0.1,561.0,212.0,3,Office Supplies,Storage,4,Standard Shipping,2014,Dec,12/2014,0
6313,BN-2014-47251,2014-12-08,Kazuko Mason,Madrid,Spain,South,Home Office,2014-08-16,Economy,Madrid,"Rogers Folders, Single Width",0.1,138.0,-3.0,5,Office Supplies,Storage,4,Standard Shipping,2014,Dec,12/2014,0
6314,BN-2014-47251,2014-12-08,Kazuko Mason,Madrid,Spain,South,Home Office,2014-08-16,Economy,Madrid,"Stiletto Letter Opener, Easy Grip",0.0,90.0,17.0,3,Office Supplies,Supplies,4,Standard Shipping,2014,Dec,12/2014,0
6315,AZ-2014-8854182,2014-08-14,Harvey Daniels,Chiclana de la Frontera,Spain,South,Consumer,2014-08-20,Economy,Andalusía,"Sharp Wireless Fax, High-Speed",0.0,2125.0,234.0,6,Technology,Copiers,6,Standard Shipping,2014,Aug,08/2014,3
6316,AZ-2014-8533393,2014-08-15,Harriet Chadwick,Madrid,Spain,South,Corporate,2014-08-16,Priority,Madrid,"SanDisk Cards & Envelopes, Multicolor",0.0,100.0,7.0,2,Office Supplies,Paper,1,Next Day Shipping,2014,Aug,08/2014,4
6317,AZ-2014-3393517,2014-08-15,Kyle Nash,Ceuta,Spain,South,Consumer,2014-08-20,Economy,Ceuta,"Novimex Steel Folding Chair, Red",0.2,197.0,57.0,3,Furniture,Chairs,5,Standard Shipping,2014,Aug,08/2014,4
6318,AZ-2014-3798193,2014-08-16,Tyson Ebden,Oviedo,Spain,South,Consumer,2014-08-21,Economy,Asturias,"Avery Index Tab, Durable",0.0,33.0,9.0,5,Office Supplies,Binders,5,Standard Shipping,2014,Aug,08/2014,5
6319,AZ-2014-9736684,2014-08-19,Lola Hughes,Madrid,Spain,South,Consumer,2014-08-23,Economy Plus,Madrid,"Wilson Jones Binding Machine, Recycled",0.0,345.0,38.0,7,Office Supplies,Binders,4,Standard Shipping,2014,Aug,08/2014,1
6320,AZ-2014-9736684,2014-08-19,Lola Hughes,Madrid,Spain,South,Consumer,2014-08-23,Economy Plus,Madrid,"Wilson Jones Index Tab, Recycled",0.0,41.0,11.0,6,Office Supplies,Binders,4,Standard Shipping,2014,Aug,08/2014,1
6321,AZ-2014-9736684,2014-08-19,Lola Hughes,Madrid,Spain,South,Consumer,2014-08-23,Economy Plus,Madrid,"Rogers Folders, Wire Frame",0.1,54.0,1.0,2,Office Supplies,Storage,4,Standard Shipping,2014,Aug,08/2014,1
6322,AZ-2014-5408556,2014-08-22,Jessica Paramor,Madrid,Spain,South,Corporate,2014-08-27,Economy,Madrid,"Deflect-O Stacking Tray, Erganomic",0.0,191.0,54.0,8,Furniture,Furnishings,5,Standard Shipping,2014,Aug,08/2014,4
6323,AZ-2014-7552735,2014-08-25,John Kemp,Valencia,Spain,South,Home Office,2014-08-28,Economy Plus,Valenciana,"Stanley Pens, Blue",0.0,10.0,5.0,1,Office Supplies,Art,3,Priority Shipping,2014,Aug,08/2014,0
6324,AZ-2014-3997418,2014-08-27,Samantha Reynell,Barcelona,Spain,South,Home Office,2014-08-31,Economy,Catalonia,"Acme Ruler, Serrated",0.0,54.0,15.0,4,Office Supplies,Supplies,4,Standard Shipping,2014,Aug,08/2014,2
6325,AZ-2014-2049554,2014-08-27,Riley Douglas,Ceuta,Spain,South,Corporate,2014-08-30,Priority,Ceuta,"Smead Lockers, Blue",0.1,357.0,28.0,2,Office Supplies,Storage,3,Priority Shipping,2014,Aug,08/2014,2
6326,AZ-2014-9539724,2014-08-29,Alice Currie,Elx,Spain,South,Consumer,2014-03-09,Economy,Valenciana,"Tenex File Cart, Single Width",0.1,485.0,199.0,4,Office Supplies,Storage,5,Standard Shipping,2014,Aug,08/2014,4
6327,AZ-2014-8297343,2014-08-29,Maddison Breen,Valladolid,Spain,South,Corporate,2014-08-29,Immediate,Castile and León,"Binney & Smith Pens, Blue",0.0,48.0,20.0,4,Office Supplies,Art,0,Next Day Shipping,2014,Aug,08/2014,4
6328,AZ-2014-8297343,2014-08-29,Maddison Breen,Valladolid,Spain,South,Corporate,2014-08-29,Immediate,Castile and León,"Wilson Jones Index Tab, Economy",0.0,26.0,7.0,4,Office Supplies,Binders,0,Next Day Shipping,2014,Aug,08/2014,4
6329,AZ-2014-8297343,2014-08-29,Maddison Breen,Valladolid,Spain,South,Corporate,2014-08-29,Immediate,Castile and León,"Tenex Shelving, Industrial",0.1,149.0,15.0,3,Office Supplies,Storage,0,Next Day Shipping,2014,Aug,08/2014,4
6330,AZ-2014-6097969,2014-08-29,Rhys Murphy,Barcelona,Spain,South,Consumer,2014-02-09,Economy,Catalonia,"Ikea Floating Shelf Set, Traditional",0.0,852.0,51.0,5,Furniture,Bookcases,4,Standard Shipping,2014,Aug,08/2014,4
6331,AZ-2014-6097969,2014-08-29,Rhys Murphy,Barcelona,Spain,South,Consumer,2014-02-09,Economy,Catalonia,"Memorex Router, Bluetooth",0.0,492.0,187.0,2,Technology,Accessories,4,Standard Shipping,2014,Aug,08/2014,4
6332,AZ-2014-9673217,2014-02-09,Jammie Gibbs,Valencia,Spain,South,Consumer,2014-06-09,Economy,Valenciana,"Canon Personal Copier, Color",0.0,1298.0,65.0,9,Technology,Copiers,4,Standard Shipping,2014,Feb,02/2014,6
6333,AZ-2014-1173814,2014-03-09,Ebony Northcott,Seville,Spain,South,Consumer,2014-05-09,Priority,Andalusía,"Sanford Highlighters, Fluorescent",0.0,34.0,14.0,2,Office Supplies,Art,2,Priority Shipping,2014,Mar,03/2014,6
6334,AZ-2014-4059237,2014-06-09,Corey Norton,Madrid,Spain,South,Consumer,2014-11-09,Economy,Madrid,"BIC Highlighters, Easy-Erase",0.0,77.0,18.0,4,Office Supplies,Art,5,Standard Shipping,2014,Jun,06/2014,0
6335,AZ-2014-4059237,2014-06-09,Corey Norton,Madrid,Spain,South,Consumer,2014-11-09,Economy,Madrid,"Jiffy Peel and Seal, Set of 50",0.0,40.0,10.0,2,Office Supplies,Envelopes,5,Standard Shipping,2014,Jun,06/2014,0
6336,AZ-2014-4059237,2014-06-09,Corey Norton,Madrid,Spain,South,Consumer,2014-11-09,Economy,Madrid,"Eldon File Cart, Single Width",0.1,578.0,212.0,5,Office Supplies,Storage,5,Standard Shipping,2014,Jun,06/2014,0
6337,AZ-2014-9518862,2014-06-09,Zara Loton,Seville,Spain,South,Corporate,2014-11-09,Economy,Andalusía,"Hewlett Ink, Color",0.0,300.0,42.0,2,Technology,Copiers,5,Standard Shipping,2014,Jun,06/2014,0
6338,AZ-2014-855671,2014-06-09,Tyson Brookman,Murcia,Spain,South,Consumer,2014-10-09,Economy,Murcia,"Avery File Folder Labels, Alphabetical",0.0,80.0,26.0,9,Office Supplies,Labels,4,Standard Shipping,2014,Jun,06/2014,0
6339,AZ-2014-855671,2014-06-09,Tyson Brookman,Murcia,Spain,South,Consumer,2014-10-09,Economy,Murcia,"Green Bar Cards & Envelopes, Multicolor",0.0,100.0,12.0,2,Office Supplies,Paper,4,Standard Shipping,2014,Jun,06/2014,0
6340,AZ-2014-9225058,2014-12-09,David Chadwick,Vitoria,Spain,South,Corporate,2014-09-16,Economy Plus,Basque Country,"Kleencut Trimmer, Steel",0.0,82.0,13.0,2,Office Supplies,Supplies,4,Standard Shipping,2014,Dec,12/2014,1
6341,AZ-2014-9225058,2014-12-09,David Chadwick,Vitoria,Spain,South,Corporate,2014-09-16,Economy Plus,Basque Country,"Belkin Flash Drive, Bluetooth",0.0,294.0,109.0,7,Technology,Accessories,4,Standard Shipping,2014,Dec,12/2014,1
6342,AZ-2014-8864215,2014-09-13,Molly Bidmead,Madrid,Spain,South,Home Office,2014-09-14,Priority,Madrid,"Elite Ruler, High Speed",0.0,83.0,6.0,6,Office Supplies,Supplies,1,Next Day Shipping,2014,Sep,09/2014,5
6343,BN-2014-3650547,2014-09-15,Zachary Warner,Elx,Spain,South,Consumer,2014-09-21,Economy,Valenciana,"SAFCO Rocking Chair, Black",0.2,212.0,-24.0,2,Furniture,Chairs,6,Standard Shipping,2014,Sep,09/2014,0
6344,AZ-2014-2884391,2014-09-16,Toby Labilliere,Bilbao,Spain,South,Consumer,2014-09-18,Economy Plus,Basque Country,"Avery Binder Covers, Durable",0.0,25.0,3.0,2,Office Supplies,Binders,2,Priority Shipping,2014,Sep,09/2014,1
6345,AZ-2014-9760278,2014-09-16,Riley Howells,Granollers,Spain,South,Consumer,2014-09-21,Economy Plus,Catalonia,"Boston Highlighters, Easy-Erase",0.0,115.0,25.0,6,Office Supplies,Art,5,Standard Shipping,2014,Sep,09/2014,1
6346,AZ-2014-9760278,2014-09-16,Riley Howells,Granollers,Spain,South,Consumer,2014-09-21,Economy Plus,Catalonia,"Rogers Folders, Industrial",0.1,140.0,6.0,5,Office Supplies,Storage,5,Standard Shipping,2014,Sep,09/2014,1
6347,AZ-2014-9760278,2014-09-16,Riley Howells,Granollers,Spain,South,Consumer,2014-09-21,Economy Plus,Catalonia,"Brother Fax Machine, Laser",0.0,637.0,261.0,2,Technology,Copiers,5,Standard Shipping,2014,Sep,09/2014,1
6348,AZ-2014-7287251,2014-09-19,Blake Lymburner,Murcia,Spain,South,Consumer,2014-09-23,Economy,Murcia,"Novimex File Folder Labels, Laser Printer Compatible",0.0,50.0,9.0,6,Office Supplies,Labels,4,Standard Shipping,2014,Sep,09/2014,4
6349,AZ-2014-551552,2014-09-19,Lily Dallachy,Valencia,Spain,South,Corporate,2014-09-24,Economy,Valenciana,"Tenex Trays, Wire Frame",0.1,96.0,43.0,2,Office Supplies,Storage,5,Standard Shipping,2014,Sep,09/2014,4
6350,AZ-2014-551552,2014-09-19,Lily Dallachy,Valencia,Spain,South,Corporate,2014-09-24,Economy,Valenciana,"Hewlett Fax and Copier, Laser",0.0,1157.0,220.0,6,Technology,Copiers,5,Standard Shipping,2014,Sep,09/2014,4
6351,AZ-2014-8890800,2014-09-20,Harry Josephson,Barcelona,Spain,South,Consumer,2014-09-24,Economy,Catalonia,"Sauder Floating Shelf Set, Mobile",0.0,394.0,146.0,2,Furniture,Bookcases,4,Standard Shipping,2014,Sep,09/2014,5
6352,AZ-2014-8890800,2014-09-20,Harry Josephson,Barcelona,Spain,South,Consumer,2014-09-24,Economy,Catalonia,"SAFCO Executive Leather Armchair, Black",0.2,734.0,248.0,2,Furniture,Chairs,4,Standard Shipping,2014,Sep,09/2014,5
6353,AZ-2014-8890800,2014-09-20,Harry Josephson,Barcelona,Spain,South,Consumer,2014-09-24,Economy,Catalonia,"Boston Sketch Pad, Fluorescent",0.0,349.0,0.0,7,Office Supplies,Art,4,Standard Shipping,2014,Sep,09/2014,5
6354,AZ-2014-8890800,2014-09-20,Harry Josephson,Barcelona,Spain,South,Consumer,2014-09-24,Economy,Catalonia,"Stanley Sketch Pad, Easy-Erase",0.0,89.0,17.0,2,Office Supplies,Art,4,Standard Shipping,2014,Sep,09/2014,5
6355,AZ-2014-8890800,2014-09-20,Harry Josephson,Barcelona,Spain,South,Consumer,2014-09-24,Economy,Catalonia,"Apple Signal Booster, Cordless",0.1,502.0,84.0,4,Technology,Phones,4,Standard Shipping,2014,Sep,09/2014,5
6356,AZ-2014-19623,2014-09-25,Jasper Neighbour,Elda,Spain,South,Corporate,2014-09-30,Economy Plus,Valenciana,"Acco Index Tab, Durable",0.0,63.0,14.0,7,Office Supplies,Binders,5,Standard Shipping,2014,Sep,09/2014,3
6357,AZ-2014-3636472,2014-09-25,Zona Meyer,Huelva,Spain,South,Corporate,2014-09-30,Economy,Andalusía,"Ames Manila Envelope, Security-Tint",0.0,108.0,43.0,4,Office Supplies,Envelopes,5,Standard Shipping,2014,Sep,09/2014,3
6358,AZ-2014-3636472,2014-09-25,Zona Meyer,Huelva,Spain,South,Corporate,2014-09-30,Economy,Andalusía,"SanDisk Parchment Paper, Premium",0.0,67.0,13.0,4,Office Supplies,Paper,5,Standard Shipping,2014,Sep,09/2014,3
6359,AZ-2014-3636472,2014-09-25,Zona Meyer,Huelva,Spain,South,Corporate,2014-09-30,Economy,Andalusía,"Fellowes Trays, Blue",0.1,103.0,-3.0,2,Office Supplies,Storage,5,Standard Shipping,2014,Sep,09/2014,3
6360,AZ-2014-4241465,2014-02-10,Ava Corbin,Madrid,Spain,South,Home Office,2014-06-10,Economy,Madrid,"Avery 3-Hole Punch, Clear",0.0,301.0,39.0,11,Office Supplies,Binders,4,Standard Shipping,2014,Feb,02/2014,0
6361,AZ-2014-4241465,2014-02-10,Ava Corbin,Madrid,Spain,South,Home Office,2014-06-10,Economy,Madrid,"Cardinal Hole Reinforcements, Clear",0.0,10.0,4.0,2,Office Supplies,Binders,4,Standard Shipping,2014,Feb,02/2014,0
6362,AZ-2014-4241465,2014-02-10,Ava Corbin,Madrid,Spain,South,Home Office,2014-06-10,Economy,Madrid,"Green Bar Note Cards, Multicolor",0.0,136.0,56.0,4,Office Supplies,Paper,4,Standard Shipping,2014,Feb,02/2014,0
6363,AZ-2014-4241465,2014-02-10,Ava Corbin,Madrid,Spain,South,Home Office,2014-06-10,Economy,Madrid,"Stiletto Ruler, Easy Grip",0.0,50.0,20.0,3,Office Supplies,Supplies,4,Standard Shipping,2014,Feb,02/2014,0
6364,AZ-2014-4093639,2014-10-13,Gail Thompson,Madrid,Spain,South,Consumer,2014-10-17,Economy,Madrid,"Stanley Pens, Easy-Erase",0.0,62.0,27.0,6,Office Supplies,Art,4,Standard Shipping,2014,Oct,10/2014,0
6365,AZ-2014-4093639,2014-10-13,Gail Thompson,Madrid,Spain,South,Consumer,2014-10-17,Economy,Madrid,"Wilson Jones Binder Covers, Recycled",0.0,104.0,25.0,9,Office Supplies,Binders,4,Standard Shipping,2014,Oct,10/2014,0
6366,AZ-2014-9361129,2014-10-15,Cooper Burn,Alicante,Spain,South,Consumer,2014-10-17,Economy Plus,Valenciana,"BIC Highlighters, Water Color",0.0,88.0,16.0,4,Office Supplies,Art,2,Priority Shipping,2014,Oct,10/2014,2
