Order ID,Order Date,Customer Name,City,Country,Country_Initial,Region,Segment,Ship Date,Ship Mode,State
AZ-2011-3247022,26/05/2011,Louis Wilson,London,United Kingdom,UK,North,Consumer,02/06/2011,Economy,England
AZ-2011-5869323,28/05/2011,Elijah Sodeman,Luton,United Kingdom,UK,North,Consumer,02/06/2011,Economy,England
AZ-2011-3515834,01/06/2011,Molly Crawford,Wigan,United Kingdom,UK,North,Corporate,04/06/2011,Priority,England
AZ-2011-3846849,01/06/2011,Tyler Whitehead,Warrington,United Kingdom,UK,North,Corporate,04/06/2011,Economy Plus,England
AZ-2011-3020021,02/06/2011,Bianca Whitford,London,United Kingdom,UK,North,Corporate,07/06/2011,Economy,England
AZ-2011-6122805,04/06/2011,Molly De Mole,Edinburgh,United Kingdom,UK,North,Corporate,10/06/2011,Economy,Scotland
AZ-2011-2179552,06/06/2011,Pamela Searles,London,United Kingdom,UK,North,Home Office,10/06/2011,Economy,England
AZ-2011-9876342,06/06/2011,Charlie Donnelly,Colchester,United Kingdom,UK,North,Consumer,13/06/2011,Economy,England
AZ-2011-2118516,07/06/2011,Madeline Crooks,Norwich,United Kingdom,UK,North,Consumer,11/06/2011,Economy,England
AZ-2011-4599404,07/06/2011,Susan Williams,Southend-on-Sea,United Kingdom,UK,North,Home Office,12/06/2011,Economy,England
BN-2011-28993,07/06/2011,Louise Winter,Worcester,United Kingdom,UK,North,Corporate,08/06/2011,Priority,England
AZ-2011-2875746,08/06/2011,Harry Ahmed,Chatham,United Kingdom,UK,North,Consumer,12/06/2011,Economy,England
AZ-2011-1174243,10/06/2011,Louis Scott,London,United Kingdom,UK,North,Corporate,13/06/2011,Priority,England
AZ-2011-1335871,14/06/2011,Ruby Patel,London,United Kingdom,UK,North,Home Office,18/06/2011,Economy,England
AZ-2011-4229445,14/06/2011,Casey Forte,Bolton,United Kingdom,UK,North,Consumer,18/06/2011,Economy,England
AZ-2011-310635,16/06/2011,Susan Williams,Wallasey,United Kingdom,UK,North,Home Office,20/06/2011,Economy,England
AZ-2011-7695869,16/06/2011,Lauren Knight,London,United Kingdom,UK,North,Consumer,18/06/2011,Economy Plus,England
BN-2011-5228628,16/06/2011,Robert Zapata,Southport,United Kingdom,UK,North,Consumer,20/06/2011,Economy Plus,England
BN-2011-8274717,17/06/2011,Marcus Griffin,Wolverhampton,United Kingdom,UK,North,Home Office,20/06/2011,Priority,England
AZ-2011-9528187,20/06/2011,Charlie Power,Mansfield,United Kingdom,UK,North,Home Office,24/06/2011,Economy,England
AZ-2011-9777525,21/06/2011,Charlie Horrocks,Weston-super-Mare,United Kingdom,UK,North,Consumer,27/06/2011,Economy,England
AZ-2011-5827692,28/06/2011,Jonathan Bottrill,Glasgow,United Kingdom,UK,North,Consumer,02/07/2011,Economy,Scotland
BN-2011-1481332,28/06/2011,Sam French,London,United Kingdom,UK,North,Consumer,02/07/2011,Economy,England
BN-2011-8231931,29/06/2011,Laura Akhtar,London,United Kingdom,UK,North,Consumer,06/07/2011,Economy,England
AZ-2011-1722024,01/07/2011,Chelsea Bannister,Coventry,United Kingdom,UK,North,Consumer,03/07/2011,Priority,England
AZ-2011-9520720,06/07/2011,Henry Pedder,Rochdale,United Kingdom,UK,North,Consumer,06/07/2011,Immediate,England
BN-2011-2207137,12/07/2011,Juanita Smalls,Birmingham,United Kingdom,UK,North,Home Office,16/07/2011,Economy,England
AZ-2011-2201547,13/07/2011,Lola Hughes,Bideford,United Kingdom,UK,North,Consumer,18/07/2011,Economy,England
BN-2011-6142692,14/07/2011,Jack Brier,London,United Kingdom,UK,North,Consumer,15/07/2011,Priority,England
AZ-2011-1693949,18/07/2011,Cynthia Zielinski,Derby,United Kingdom,UK,North,Home Office,23/07/2011,Economy,England
BN-2011-2343184,20/07/2011,Rory Martindale,Aylesbury,United Kingdom,UK,North,Consumer,22/07/2011,Economy Plus,England
AZ-2011-3252710,22/07/2011,Archie Whittaker,Hastings,United Kingdom,UK,North,Home Office,24/07/2011,Economy Plus,England
BN-2011-5036253,29/07/2011,Lucas Wood,Sheffield,United Kingdom,UK,North,Corporate,01/08/2011,Priority,England
AZ-2011-7833524,03/08/2011,Mike Langer,Huddersfield,United Kingdom,UK,North,Corporate,07/08/2011,Economy,England
AZ-2011-8748429,04/08/2011,Noah Chamberlain,Ashford,United Kingdom,UK,North,Consumer,10/08/2011,Economy,England
AZ-2011-3674097,09/08/2011,Tom Charlton,Harrow,United Kingdom,UK,North,Corporate,15/08/2011,Economy,England
AZ-2011-5059692,10/08/2011,Natasha Sykes,London,United Kingdom,UK,North,Consumer,17/08/2011,Economy,England
AZ-2011-8338326,12/08/2011,Robert Ramsey,Sunderland,United Kingdom,UK,North,Consumer,19/08/2011,Economy,England
AZ-2011-7845997,12/08/2011,Spencer Wallis,London,United Kingdom,UK,North,Consumer,15/08/2011,Priority,England
AZ-2011-1902971,15/08/2011,Hayden Perkins,Bolton,United Kingdom,UK,North,Consumer,15/08/2011,Immediate,England
AZ-2011-9715464,15/08/2011,Lilly Akhtar,Manchester,United Kingdom,UK,North,Home Office,15/08/2011,Immediate,England
AZ-2011-9316144,15/08/2011,Melissa Bean,Norwich,United Kingdom,UK,North,Home Office,16/08/2011,Priority,England
AZ-2011-7213826,16/08/2011,Molly Palmer,Harrogate,United Kingdom,UK,North,Corporate,21/08/2011,Economy,England
AZ-2011-2369759,18/08/2011,Rory Jess,London,United Kingdom,UK,North,Home Office,20/08/2011,Economy Plus,England
BN-2011-1246931,18/08/2011,Ryan Ackland,London,United Kingdom,UK,North,Consumer,22/08/2011,Economy,England
AZ-2011-1645475,22/08/2011,Millie Franklin,Bristol,United Kingdom,UK,North,Consumer,24/08/2011,Economy Plus,England
AZ-2011-9167855,23/08/2011,Patricia Epps,London,United Kingdom,UK,North,Corporate,30/08/2011,Economy,England
AZ-2011-2748688,24/08/2011,Francesca Bowen,High Wycombe,United Kingdom,UK,North,Consumer,28/08/2011,Economy,England
AZ-2011-3535148,25/08/2011,Georgina Arnold,Paisley,United Kingdom,UK,North,Corporate,29/08/2011,Economy,Scotland
AZ-2011-3930237,26/08/2011,Mark Westfall,Rochdale,United Kingdom,UK,North,Consumer,30/08/2011,Economy Plus,England
AZ-2011-9722198,30/08/2011,Evan Allen,Chester,United Kingdom,UK,North,Corporate,03/09/2011,Economy,England
AZ-2011-8361446,01/09/2011,Libby McDonald,High Wycombe,United Kingdom,UK,North,Home Office,04/09/2011,Priority,England
AZ-2011-5265175,06/09/2011,Ryan Price,Dudley,United Kingdom,UK,North,Consumer,11/09/2011,Economy,England
AZ-2011-8227978,14/09/2011,Anna Kelly,Northampton,United Kingdom,UK,North,Corporate,19/09/2011,Economy,England
AZ-2011-1484679,14/09/2011,Jay Andrews,Darlington,United Kingdom,UK,North,Consumer,19/09/2011,Economy Plus,England
AZ-2011-8465032,14/09/2011,Tahlia Murnin,Worcester,United Kingdom,UK,North,Consumer,14/09/2011,Immediate,England
BN-2011-6498909,15/09/2011,John Town,Loughborough,United Kingdom,UK,North,Consumer,22/09/2011,Economy,England
AZ-2011-5376119,16/09/2011,Mary Saterfiel,Woking,United Kingdom,UK,North,Consumer,20/09/2011,Economy,England
AZ-2011-839331,18/09/2011,Angelina Beeton,Dudley,United Kingdom,UK,North,Consumer,22/09/2011,Economy,England
AZ-2011-9992253,19/09/2011,Ralph Holmes,Blackburn,United Kingdom,UK,North,Consumer,26/09/2011,Economy,England
BN-2011-1950255,19/09/2011,Aaron Macrossan,Cumbernauld,United Kingdom,UK,North,Home Office,24/09/2011,Economy,Scotland
AZ-2011-5492852,20/09/2011,Spencer Calvert,Plymouth,United Kingdom,UK,North,Corporate,22/09/2011,Priority,England
AZ-2011-7643452,20/09/2011,Zachary Disher,Colchester,United Kingdom,UK,North,Consumer,20/09/2011,Immediate,England
AZ-2011-3828424,20/09/2011,Viola Watson,Leeds,United Kingdom,UK,North,Consumer,24/09/2011,Economy,England
AZ-2011-2669941,22/09/2011,Edward Zwar,York,United Kingdom,UK,North,Consumer,26/09/2011,Economy,England
AZ-2011-5981422,24/09/2011,Alannah Callaway,Birkenhead,United Kingdom,UK,North,Consumer,27/09/2011,Priority,England
AZ-2011-7123116,27/09/2011,Madison Chadwick,Littlehampton,United Kingdom,UK,North,Consumer,01/10/2011,Economy,England
AZ-2011-8378099,27/09/2011,Juan Smith,Newcastle upon Tyne,United Kingdom,UK,North,Consumer,02/10/2011,Economy,England
AZ-2011-3998709,28/09/2011,Chloe O'Dea,Gloucester,United Kingdom,UK,North,Consumer,03/10/2011,Economy,England
AZ-2011-8864835,07/10/2011,Noah Chamberlain,Stockton-on-Tees,United Kingdom,UK,North,Consumer,08/10/2011,Priority,England
AZ-2011-1735855,11/10/2011,Sebastian Barber,Waterlooville,United Kingdom,UK,North,Home Office,16/10/2011,Economy,England
AZ-2011-479838,19/10/2011,Sandra Cook,Worcester,United Kingdom,UK,North,Consumer,24/10/2011,Economy,England
AZ-2011-2001312,22/10/2011,Harriet Chadwick,Preston,United Kingdom,UK,North,Corporate,26/10/2011,Economy,England
AZ-2011-4763989,27/10/2011,Sam Wood,Glasgow,United Kingdom,UK,North,Home Office,02/11/2011,Economy,Scotland
BN-2011-7628560,01/11/2011,Libby Thompson,Slough,United Kingdom,UK,North,Consumer,06/11/2011,Economy Plus,England
AZ-2011-3234061,02/11/2011,Gemma Sharp,Ipswich,United Kingdom,UK,North,Corporate,07/11/2011,Economy Plus,England
AZ-2011-211681,04/11/2011,Madison Rowley,Wolverhampton,United Kingdom,UK,North,Consumer,09/11/2011,Economy,England
BN-2011-183687,04/11/2011,Paige Hopley,Birmingham,United Kingdom,UK,North,Consumer,09/11/2011,Economy Plus,England
AZ-2011-4802639,09/11/2011,Thomas Shepherd,Stockport,United Kingdom,UK,North,Corporate,16/11/2011,Economy,England
BN-2011-6464780,14/11/2011,Nathan Iqbal,Bolton,United Kingdom,UK,North,Consumer,18/11/2011,Economy,England
BN-2011-6956959,17/11/2011,Francesca Bowen,London,United Kingdom,UK,North,Consumer,22/11/2011,Economy,England
BN-2011-2028933,17/11/2011,Leah Marsh,Sheffield,United Kingdom,UK,North,Corporate,22/11/2011,Economy,England
AZ-2011-7225915,22/11/2011,Kieran Herbert,Guildford,United Kingdom,UK,North,Consumer,23/11/2011,Immediate,England
BN-2011-452629,25/11/2011,Peter Daly,Birmingham,United Kingdom,UK,North,Consumer,29/11/2011,Economy,England
BN-2011-315660,28/11/2011,Nicholas Watkins,London,United Kingdom,UK,North,Consumer,04/12/2011,Economy,England
BN-2011-5579284,30/11/2011,Alex Greenwood,Hove,United Kingdom,UK,North,Consumer,04/12/2011,Economy,England
AZ-2011-9996962,02/12/2011,Riley Douglas,Huddersfield,United Kingdom,UK,North,Corporate,08/12/2011,Economy,England
AZ-2011-9008538,06/12/2011,Kenneth Gonzales,Stockport,United Kingdom,UK,North,Consumer,12/12/2011,Economy,England
AZ-2011-2892090,08/12/2011,Isabelle Vaughan,Harrow,United Kingdom,UK,North,Consumer,08/12/2011,Immediate,England
AZ-2011-7077665,09/12/2011,Adam Harte,Nottingham,United Kingdom,UK,North,Corporate,14/12/2011,Economy,England
AZ-2011-9732880,10/12/2011,Sofia Goddard,London,United Kingdom,UK,North,Corporate,13/12/2011,Priority,England
AZ-2011-6142647,12/12/2011,Dominic Elliott,Peterborough,United Kingdom,UK,North,Consumer,17/12/2011,Economy,England
AZ-2011-7779959,15/12/2011,Justin Armit,London,United Kingdom,UK,North,Consumer,19/12/2011,Economy,England
AZ-2011-6604383,16/12/2011,Jade Farmer,Walsall,United Kingdom,UK,North,Consumer,20/12/2011,Economy,England
AZ-2011-7159551,21/12/2011,Tahlia Murnin,Mansfield,United Kingdom,UK,North,Consumer,23/12/2011,Economy Plus,England
AZ-2011-7647834,22/12/2011,Alana Tyson,Portsmouth,United Kingdom,UK,North,Home Office,26/12/2011,Economy,England
BN-2011-3231719,26/12/2011,Rachel Norton,Blackpool,United Kingdom,UK,North,Corporate,31/12/2011,Economy,England
AZ-2011-8820375,28/12/2011,Adam Walpole,London,United Kingdom,UK,North,Corporate,29/12/2011,Immediate,England
AZ-2011-9882660,30/12/2011,Owen Howell,Cheltenham,United Kingdom,UK,North,Home Office,01/01/2012,Priority,England
AZ-2011-5099606,30/12/2011,Dominic Stephenson,Derby,United Kingdom,UK,North,Home Office,04/01/2012,Economy,England
AZ-2012-712520,04/01/2012,Harry Marion,Tamworth,United Kingdom,UK,North,Consumer,08/01/2012,Economy,England
AZ-2012-2124025,13/01/2012,Joe Gilbert,Carlisle,United Kingdom,UK,North,Home Office,16/01/2012,Priority,England
AZ-2012-6068382,13/01/2012,Leslie Wilson,Peterborough,United Kingdom,UK,North,Consumer,17/01/2012,Economy Plus,England
BN-2012-6672133,16/01/2012,Joseph Ford,London,United Kingdom,UK,North,Corporate,21/01/2012,Economy,England
AZ-2012-9241286,18/01/2012,Louis Scott,East Kilbride,United Kingdom,UK,North,Corporate,22/01/2012,Economy,Scotland
AZ-2012-9749858,20/01/2012,Isabella Secombe,Runcorn,United Kingdom,UK,North,Consumer,22/01/2012,Priority,England
BN-2012-5319905,20/01/2012,Ella Harrhy,Birmingham,United Kingdom,UK,North,Corporate,24/01/2012,Economy,England
AZ-2012-5084110,23/01/2012,Georgia Blackburn,Gosport,United Kingdom,UK,North,Corporate,27/01/2012,Economy,England
AZ-2012-3008162,25/01/2012,Toby Patterson,Plymouth,United Kingdom,UK,North,Home Office,29/01/2012,Economy,England
AZ-2012-9721463,07/02/2012,Cooper Burn,Edinburgh,United Kingdom,UK,North,Consumer,11/02/2012,Economy,Scotland
AZ-2012-5924516,09/02/2012,Eric Anderson,Runcorn,United Kingdom,UK,North,Home Office,13/02/2012,Economy,England
AZ-2012-6012259,14/02/2012,Sarah Smorgon,London,United Kingdom,UK,North,Consumer,19/02/2012,Economy Plus,England
AZ-2012-3052535,15/02/2012,Rory Gunson,Hinckley,United Kingdom,UK,North,Consumer,17/02/2012,Economy Plus,England
AZ-2012-8583605,22/02/2012,Maria Kennedy,Coventry,United Kingdom,UK,North,Consumer,26/02/2012,Economy,England
AZ-2012-9588828,22/02/2012,Alta Nokes,Carlisle,United Kingdom,UK,North,Home Office,27/02/2012,Economy,England
AZ-2012-6191258,23/02/2012,Charlie Power,Cambridge,United Kingdom,UK,North,Home Office,26/02/2012,Priority,England
AZ-2012-1392278,23/02/2012,Molly De Mole,Gloucester,United Kingdom,UK,North,Corporate,29/02/2012,Economy,England
AZ-2012-7920968,28/02/2012,Lara Stoate,Portsmouth,United Kingdom,UK,North,Corporate,03/03/2012,Economy,England
AZ-2012-9094578,02/03/2012,Rory Chambers,Birmingham,United Kingdom,UK,North,Consumer,07/03/2012,Economy,England
AZ-2012-3654996,05/03/2012,Owen Howell,Runcorn,United Kingdom,UK,North,Home Office,09/03/2012,Economy,England
BN-2012-8185079,05/03/2012,Robert Zapata,Dundee,United Kingdom,UK,North,Consumer,10/03/2012,Economy,Scotland
AZ-2012-302148,06/03/2012,William Jolly,Sheffield,United Kingdom,UK,North,Consumer,08/03/2012,Economy Plus,England
AZ-2012-7806048,07/03/2012,Ngoc Orozco,Kingswood,United Kingdom,UK,North,Home Office,12/03/2012,Economy Plus,England
AZ-2012-1089029,09/03/2012,Phoebe Lindsay,Barry,United Kingdom,UK,North,Consumer,12/03/2012,Economy Plus,Wales
AZ-2012-4505130,15/03/2012,Rita McCann,Gateshead,United Kingdom,UK,North,Consumer,22/03/2012,Economy,England
BN-2012-2497362,15/03/2012,Jade Daniels,Aberdeen,United Kingdom,UK,North,Corporate,16/03/2012,Priority,Scotland
AZ-2012-2801511,16/03/2012,Chloe O'Dea,London,United Kingdom,UK,North,Consumer,16/03/2012,Immediate,England
AZ-2012-4991226,17/03/2012,Isabelle Vaughan,London,United Kingdom,UK,North,Consumer,21/03/2012,Economy Plus,England
AZ-2012-8629398,19/03/2012,Nathan Iqbal,Bradford,United Kingdom,UK,North,Consumer,21/03/2012,Priority,England
AZ-2012-808163,20/03/2012,Aaron Bootman,Southend-on-Sea,United Kingdom,UK,North,Consumer,20/03/2012,Immediate,England
AZ-2012-3333420,20/03/2012,Hollie Morris,Poole,United Kingdom,UK,North,Corporate,25/03/2012,Economy Plus,England
AZ-2012-207540,22/03/2012,Hayley Swanston,Cardiff,United Kingdom,UK,North,Home Office,25/03/2012,Economy Plus,Wales
AZ-2012-3635892,26/03/2012,Donna Nash,Rotherham,United Kingdom,UK,North,Corporate,01/04/2012,Economy,England
AZ-2012-5741069,27/03/2012,Kian Sykes,West Bromwich,United Kingdom,UK,North,Consumer,29/03/2012,Economy Plus,England
AZ-2012-9649659,02/04/2012,William Somerville,Ipswich,United Kingdom,UK,North,Corporate,08/04/2012,Economy,England
BN-2012-7168057,06/04/2012,Eden Kern,Dundee,United Kingdom,UK,North,Consumer,10/04/2012,Economy,Scotland
AZ-2012-4182934,07/04/2012,Faith Chambers,Oxford,United Kingdom,UK,North,Consumer,11/04/2012,Economy,England
AZ-2012-8885396,14/04/2012,Leslie Wilson,Glasgow,United Kingdom,UK,North,Consumer,19/04/2012,Economy,Scotland
BN-2012-1206037,22/04/2012,Nicholas Watkins,Sheffield,United Kingdom,UK,North,Consumer,27/04/2012,Economy,England
AZ-2012-375859,23/04/2012,Dominic Scott,London,United Kingdom,UK,North,Consumer,27/04/2012,Economy,England
AZ-2012-5629716,24/04/2012,Caitlin Schmidt,Sheffield,United Kingdom,UK,North,Corporate,29/04/2012,Economy,England
AZ-2012-7350513,27/04/2012,Sophia Owen,Huddersfield,United Kingdom,UK,North,Corporate,02/05/2012,Economy,England
BN-2012-8415709,01/05/2012,Maddison Newman,Birmingham,United Kingdom,UK,North,Corporate,04/05/2012,Priority,England
AZ-2012-8367812,08/05/2012,Eden Gooseberry,Glasgow,United Kingdom,UK,North,Corporate,13/05/2012,Economy Plus,Scotland
AZ-2012-4158616,13/05/2012,Lori Miller,Manchester,United Kingdom,UK,North,Consumer,20/05/2012,Economy,England
AZ-2012-7790652,14/05/2012,Ali Jerger,Rugby,United Kingdom,UK,North,Corporate,20/05/2012,Economy,England
AZ-2012-9538044,15/05/2012,Charlie Horrocks,Walsall,United Kingdom,UK,North,Consumer,21/05/2012,Economy,England
AZ-2012-6620882,16/05/2012,Victoria Bell,Nottingham,United Kingdom,UK,North,Home Office,18/05/2012,Priority,England
AZ-2012-3965327,21/05/2012,Sherron Henegar,Harlow,United Kingdom,UK,North,Consumer,28/05/2012,Economy,England
AZ-2012-3446417,21/05/2012,Courtney Hancock,Fareham,United Kingdom,UK,North,Consumer,21/05/2012,Immediate,England
AZ-2012-9503430,22/05/2012,Aidan Hayward,London,United Kingdom,UK,North,Corporate,27/05/2012,Economy Plus,England
AZ-2012-2293554,24/05/2012,Lewis Greenwood,Coventry,United Kingdom,UK,North,Consumer,30/05/2012,Economy,England
AZ-2012-5752966,29/05/2012,Harrison Cooke,Luton,United Kingdom,UK,North,Consumer,29/05/2012,Immediate,England
AZ-2012-9385706,31/05/2012,Xavier Burford,Rotherham,United Kingdom,UK,North,Corporate,06/06/2012,Economy,England
AZ-2012-8028235,01/06/2012,Daniel Howells,Plymouth,United Kingdom,UK,North,Corporate,05/06/2012,Economy,England
AZ-2012-8884633,04/06/2012,Lester Wimmer,Newcastle upon Tyne,United Kingdom,UK,North,Consumer,08/06/2012,Economy,England
AZ-2012-6992927,07/06/2012,Ruby Frost,West Bromwich,United Kingdom,UK,North,Home Office,09/06/2012,Priority,England
AZ-2012-1968371,08/06/2012,Kian Pollard,Widnes,United Kingdom,UK,North,Consumer,13/06/2012,Economy Plus,England
BN-2012-4716466,11/06/2012,Robert Barnes,Blackburn,United Kingdom,UK,North,Consumer,16/06/2012,Economy,England
BN-2012-9976090,15/06/2012,Viola Watson,Birmingham,United Kingdom,UK,North,Consumer,19/06/2012,Economy,England
AZ-2012-2961412,18/06/2012,Libby McDonald,Bradford,United Kingdom,UK,North,Home Office,21/06/2012,Economy Plus,England
AZ-2012-534231,18/06/2012,Sharon Kerley,Wolverhampton,United Kingdom,UK,North,Consumer,25/06/2012,Economy,England
AZ-2012-1472059,21/06/2012,Amy Pritchard,Kingswood,United Kingdom,UK,North,Consumer,25/06/2012,Economy,England
AZ-2012-5215986,23/06/2012,Dylan Dry,Watford,United Kingdom,UK,North,Consumer,28/06/2012,Economy,England
AZ-2012-4114446,25/06/2012,Alfonso Gomez,London,United Kingdom,UK,North,Corporate,01/07/2012,Economy,England
AZ-2012-9624390,25/06/2012,Kiera Chandler,Wolverhampton,United Kingdom,UK,North,Consumer,02/07/2012,Economy,England
AZ-2012-9062597,25/06/2012,Liam Mathias,London,United Kingdom,UK,North,Corporate,29/06/2012,Economy,England
AZ-2012-9805086,25/06/2012,Ethan Barrett,Taunton,United Kingdom,UK,North,Consumer,01/07/2012,Economy,England
BN-2012-7249062,25/06/2012,Faith Chambers,Edinburgh,United Kingdom,UK,North,Consumer,27/06/2012,Priority,Scotland
AZ-2012-1696586,28/06/2012,Mike Langer,Woking,United Kingdom,UK,North,Corporate,04/07/2012,Economy,England
AZ-2012-7930986,28/06/2012,Chloe Landale,London,United Kingdom,UK,North,Home Office,03/07/2012,Economy,England
AZ-2012-1999567,29/06/2012,Nathan Allwood,London,United Kingdom,UK,North,Home Office,04/07/2012,Economy Plus,England
AZ-2012-1418024,01/07/2012,Tricia Bustamante,Edinburgh,United Kingdom,UK,North,Corporate,06/07/2012,Economy,Scotland
AZ-2012-9208057,04/07/2012,Eve Bates,Birkenhead,United Kingdom,UK,North,Consumer,10/07/2012,Economy,England
AZ-2012-2839783,04/07/2012,Daniel Burke,London,United Kingdom,UK,North,Home Office,10/07/2012,Economy,England
AZ-2012-3981098,06/07/2012,Bianca Whitford,Sunderland,United Kingdom,UK,North,Corporate,12/07/2012,Economy,England
AZ-2012-8819621,11/07/2012,Alpha Ross,London,United Kingdom,UK,North,Corporate,14/07/2012,Priority,England
AZ-2012-5117204,13/07/2012,Angus Reading,London,United Kingdom,UK,North,Corporate,17/07/2012,Economy,England
AZ-2012-5894854,13/07/2012,Jett Osman,Leeds,United Kingdom,UK,North,Home Office,15/07/2012,Economy Plus,England
BN-2012-3858400,13/07/2012,Eden Gooseberry,Birmingham,United Kingdom,UK,North,Corporate,15/07/2012,Economy Plus,England
AZ-2012-7448408,14/07/2012,Jacob Varley,Sheffield,United Kingdom,UK,North,Corporate,19/07/2012,Economy,England
AZ-2012-6544927,24/07/2012,Isabelle Torpy,London,United Kingdom,UK,North,Consumer,28/07/2012,Economy Plus,England
AZ-2012-1021775,25/07/2012,Robert Barnes,Sale,United Kingdom,UK,North,Consumer,29/07/2012,Economy,England
AZ-2012-7356615,25/07/2012,Noah Hart,London,United Kingdom,UK,North,Consumer,30/07/2012,Economy,England
BN-2012-4363954,26/07/2012,Will Poynton,Eastbourne,United Kingdom,UK,North,Consumer,30/07/2012,Economy Plus,England
AZ-2012-5470762,28/07/2012,Audrey Emanuel,London,United Kingdom,UK,North,Consumer,01/08/2012,Economy,England
AZ-2012-250360,01/08/2012,Lara Stoate,West Bromwich,United Kingdom,UK,North,Corporate,06/08/2012,Economy Plus,England
AZ-2012-3240635,04/08/2012,Henry Pedder,Poole,United Kingdom,UK,North,Consumer,10/08/2012,Economy,England
AZ-2012-8884308,07/08/2012,Phoebe Lindsay,Chesterfield,United Kingdom,UK,North,Consumer,11/08/2012,Economy,England
AZ-2012-7045480,09/08/2012,Eloise Sykes,Edinburgh,United Kingdom,UK,North,Consumer,14/08/2012,Economy,Scotland
AZ-2012-5539647,10/08/2012,Sophia Owen,Bedford,United Kingdom,UK,North,Corporate,14/08/2012,Economy,England
AZ-2012-7087308,13/08/2012,Terence Welch,Eastbourne,United Kingdom,UK,North,Consumer,18/08/2012,Economy,England
AZ-2012-1789531,13/08/2012,Robert Quick,London,United Kingdom,UK,North,Consumer,14/08/2012,Priority,England
AZ-2012-7850198,14/08/2012,Faith Greenwood,Lincoln,United Kingdom,UK,North,Consumer,21/08/2012,Economy,England
AZ-2012-7677326,15/08/2012,Spencer Wallis,London,United Kingdom,UK,North,Consumer,19/08/2012,Economy Plus,England
AZ-2012-3490353,16/08/2012,Travis Corchado,Leicester,United Kingdom,UK,North,Corporate,21/08/2012,Economy,England
AZ-2012-4813985,20/08/2012,Madison Chadwick,Colchester,United Kingdom,UK,North,Consumer,24/08/2012,Economy,England
AZ-2012-874954,23/08/2012,Mackenzie Whitford,Bury,United Kingdom,UK,North,Consumer,27/08/2012,Economy,England
BN-2012-8414953,23/08/2012,Ella Troy,London,United Kingdom,UK,North,Home Office,29/08/2012,Economy,England
AZ-2012-1537388,29/08/2012,Winnie Moss,Dewsbury,United Kingdom,UK,North,Consumer,04/09/2012,Economy,England
AZ-2012-9501435,29/08/2012,Rita McCann,London,United Kingdom,UK,North,Consumer,30/08/2012,Priority,England
AZ-2012-73919,30/08/2012,Jonathan Loftus,Aylesbury,United Kingdom,UK,North,Home Office,30/08/2012,Immediate,England
AZ-2012-869574,01/09/2012,Spencer Akhtar,Basingstoke,United Kingdom,UK,North,Consumer,08/09/2012,Economy,England
BN-2012-9077460,03/09/2012,Erin Gill,London,United Kingdom,UK,North,Home Office,06/09/2012,Priority,England
AZ-2012-827677,04/09/2012,Riley Howells,Swindon,United Kingdom,UK,North,Consumer,06/09/2012,Economy Plus,England
AZ-2012-8169593,05/09/2012,Darcy Medley,London,United Kingdom,UK,North,Corporate,06/09/2012,Priority,England
AZ-2012-8726889,06/09/2012,Eva Arnold,London,United Kingdom,UK,North,Consumer,08/09/2012,Economy Plus,England
AZ-2012-2222436,07/09/2012,Spencer Calvert,Gateshead,United Kingdom,UK,North,Corporate,14/09/2012,Economy,England
AZ-2012-7237498,07/09/2012,Kimberly Jones,Gillingham,United Kingdom,UK,North,Corporate,12/09/2012,Economy,England
AZ-2012-4005436,10/09/2012,Thomas McCallum,Glasgow,United Kingdom,UK,North,Consumer,15/09/2012,Economy,Scotland
AZ-2012-3104391,11/09/2012,Thomas McCallum,Leicester,United Kingdom,UK,North,Consumer,15/09/2012,Economy,England
AZ-2012-8910034,13/09/2012,Spencer Oliver,Coventry,United Kingdom,UK,North,Consumer,15/09/2012,Priority,England
AZ-2012-398573,18/09/2012,Thomas Stephens,Swansea,United Kingdom,UK,North,Corporate,25/09/2012,Economy,Wales
AZ-2012-1264842,19/09/2012,Justin Armit,Margate,United Kingdom,UK,North,Consumer,19/09/2012,Immediate,England
AZ-2012-925819,20/09/2012,Walter Coley,London,United Kingdom,UK,North,Consumer,22/09/2012,Economy Plus,England
AZ-2012-7761604,21/09/2012,Leroy Samson,Birmingham,United Kingdom,UK,North,Home Office,25/09/2012,Economy,England
BN-2012-7987412,21/09/2012,Ashley Baldwinson,Birmingham,United Kingdom,UK,North,Corporate,25/09/2012,Economy,England
AZ-2012-4161801,22/09/2012,Caleb Kenyon,Birkenhead,United Kingdom,UK,North,Corporate,27/09/2012,Economy,England
AZ-2012-1214247,27/09/2012,Faith Chambers,Chester,United Kingdom,UK,North,Consumer,29/09/2012,Priority,England
BN-2012-8901808,08/10/2012,Spencer Oliver,Birmingham,United Kingdom,UK,North,Consumer,10/10/2012,Economy Plus,England
AZ-2012-6007479,09/10/2012,Nicole Howard,Chelmsford,United Kingdom,UK,North,Consumer,11/10/2012,Economy Plus,England
AZ-2012-5171390,10/10/2012,Eloise Mahmood,Ferndown,United Kingdom,UK,North,Corporate,15/10/2012,Economy,England
AZ-2012-2450675,10/10/2012,Sam Wood,Bolton,United Kingdom,UK,North,Home Office,17/10/2012,Economy,England
AZ-2012-3520474,22/10/2012,Elijah Ruatoka,Northampton,United Kingdom,UK,North,Home Office,26/10/2012,Economy Plus,England
