Order_ID,Order Date,Customer Name,City,Country Name,Region,Segment,Ship Date,Ship Mode,State,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
AZ-2014-5629900,25/08/2014,Ruth Williams,Lisbon,PT,South,Consumer,29/08/2014,Economy,Lisboa,"Tenex Trays, Wire Frame",0.5,$80.00,$0.00,3,Office Supplies,Storage
BN-2014-301235,27/08/2014,Audrey Knowles,Lisbon,PT,South,Consumer,09/03/2014,Economy,Lisboa,"Eaton Memo Slips, Premium",0.5,$34.00,-$11.00,5,Office Supplies,Paper
BN-2014-8911899,10/01/2014,Shannon Howe,Loures,PT,South,Consumer,10/06/2014,Economy,Lisboa,"Motorola Signal Booster, VoIP",0.5,$143.00,-$129.00,2,Technology,Phones
BN-2014-7621631,11/12/2014,Sean Wheeler,Porto,PT,South,Corporate,16/11/2014,Economy,Porto,"Acco Index Tab, Economy",0.5,$25.00,-$2.00,5,Office Supplies,Binders
BN-2014-7621631,11/12/2014,Sean Wheeler,Porto,PT,South,Corporate,16/11/2014,Economy,Porto,"Belkin Memory Card, Programmable",0.5,$174.00,-$70.00,3,Technology,Accessories
BN-2014-5562074,17/11/2014,Kimberly Jones,Braga,PT,South,Corporate,21/11/2014,Economy,Braga,"Fellowes File Cart, Single Width",0.5,$275.00,-$275.00,4,Office Supplies,Storage
BN-2014-1278253,12/02/2014,Amanda Hutcherson,Amadora,PT,South,Corporate,12/09/2014,Economy,Lisboa,"Hon Bag Chairs, Red",0.5,$45.00,-$15.00,2,Furniture,Chairs
BN-2014-1278253,12/02/2014,Amanda Hutcherson,Amadora,PT,South,Corporate,12/09/2014,Economy,Lisboa,"Stanley Pencil Sharpener, Water Color",0.5,$70.00,-$64.00,5,Office Supplies,Art
BN-2014-1278253,12/02/2014,Amanda Hutcherson,Amadora,PT,South,Corporate,12/09/2014,Economy,Lisboa,"Logitech Mouse, Erganomic",0.5,$122.00,-$66.00,9,Technology,Accessories
BN-2014-8706715,20/12/2014,Mohammed Arnold,Arrentela,PT,South,Consumer,25/12/2014,Economy Plus,Setúbal,"Dania Corner Shelving, Metal",0.5,$182.00,-$11.00,3,Furniture,Bookcases
BN-2014-2221750,23/12/2014,Mike Obrien,Porto,PT,South,Consumer,27/12/2014,Economy,Porto,"Sanford Canvas, Blue",0.5,$25.00,-$11.00,1,Office Supplies,Art
BN-2014-2221750,23/12/2014,Mike Obrien,Porto,PT,South,Consumer,27/12/2014,Economy,Porto,"Ibico 3-Hole Punch, Clear",0.5,$30.00,-$6.00,2,Office Supplies,Binders
BN-2014-2221750,23/12/2014,Mike Obrien,Porto,PT,South,Consumer,27/12/2014,Economy,Porto,"Stockwell Thumb Tacks, Assorted Sizes",0.5,$33.00,-$10.00,6,Office Supplies,Fasteners
BN-2014-2221750,23/12/2014,Mike Obrien,Porto,PT,South,Consumer,27/12/2014,Economy,Porto,"Elite Ruler, High Speed",0.5,$21.00,-$17.00,3,Office Supplies,Supplies
BN-2014-2971842,26/12/2014,Chelsea Howell,Lisbon,PT,South,Consumer,28/12/2014,Priority,Lisboa,"Wilson Jones Index Tab, Recycled",0.5,$20.00,-$9.00,6,Office Supplies,Binders
BN-2014-2971842,26/12/2014,Chelsea Howell,Lisbon,PT,South,Consumer,28/12/2014,Priority,Lisboa,"HP Ink, Laser",0.5,$322.00,-$193.00,5,Technology,Copiers
AZ-2011-6439906,01/11/2011,Summer Hayward,Murcia,ES,South,Consumer,15/01/2011,Economy,Murcia,"Bevis Training Table, with Bottom Storage",0.6,$268.00,-$342.00,2,Furniture,Tables
AZ-2011-6439906,01/11/2011,Summer Hayward,Murcia,ES,South,Consumer,15/01/2011,Economy,Murcia,"Novimex File Folder Labels, Alphabetical",0,$40.00,$6.00,5,Office Supplies,Labels
AZ-2011-7419210,18/01/2011,Christopher Goold,Gandia,ES,South,Corporate,21/01/2011,Priority,Valenciana,"Stockwell Thumb Tacks, Bulk Pack",0,$108.00,$33.00,8,Office Supplies,Fasteners
AZ-2011-201891,26/01/2011,Lori Miller,Madrid,ES,South,Consumer,30/01/2011,Economy,Madrid,"Smead Removable Labels, 5000 Label Set",0,$32.00,$10.00,3,Office Supplies,Labels
AZ-2011-4987681,02/02/2011,Daryl Claypool,Seville,ES,South,Corporate,02/06/2011,Economy Plus,Andalusía,"Acme Box Cutter, High Speed",0,$38.00,$18.00,1,Office Supplies,Supplies
AZ-2011-4987681,02/02/2011,Daryl Claypool,Seville,ES,South,Corporate,02/06/2011,Economy Plus,Andalusía,"Cisco Smart Phone, Full Size",0.1,$587.00,$104.00,1,Technology,Phones
AZ-2011-4614904,02/02/2011,Caleb Kenyon,Torrevieja,ES,South,Corporate,02/04/2011,Priority,Valenciana,"Boston Highlighters, Water Color",0,$44.00,$8.00,2,Office Supplies,Art
AZ-2011-7043718,02/02/2011,Winnie Moss,Barcelona,ES,South,Consumer,02/07/2011,Economy Plus,Catalonia,"Ikea Library with Doors, Pine",0,$729.00,$241.00,2,Furniture,Bookcases
AZ-2011-7043718,02/02/2011,Winnie Moss,Barcelona,ES,South,Consumer,02/07/2011,Economy Plus,Catalonia,"SAFCO Steel Folding Chair, Black",0.2,$266.00,$23.00,4,Furniture,Chairs
AZ-2011-7043718,02/02/2011,Winnie Moss,Barcelona,ES,South,Consumer,02/07/2011,Economy Plus,Catalonia,"BIC Canvas, Water Color",0,$57.00,$1.00,1,Office Supplies,Art
AZ-2011-7043718,02/02/2011,Winnie Moss,Barcelona,ES,South,Consumer,02/07/2011,Economy Plus,Catalonia,"Sanford Pencil Sharpener, Water Color",0,$116.00,$13.00,4,Office Supplies,Art
AZ-2011-9107304,02/09/2011,Erin Gill,Barcelona,ES,South,Home Office,14/02/2011,Economy,Catalonia,"Ikea Corner Shelving, Metal",0,$368.00,$15.00,3,Furniture,Bookcases
AZ-2011-9107304,02/09/2011,Erin Gill,Barcelona,ES,South,Home Office,14/02/2011,Economy,Catalonia,"Binney & Smith Sketch Pad, Blue",0,$93.00,$24.00,2,Office Supplies,Art
AZ-2011-9107304,02/09/2011,Erin Gill,Barcelona,ES,South,Home Office,14/02/2011,Economy,Catalonia,"Cardinal 3-Hole Punch, Clear",0,$85.00,$18.00,3,Office Supplies,Binders
AZ-2011-9107304,02/09/2011,Erin Gill,Barcelona,ES,South,Home Office,14/02/2011,Economy,Catalonia,"Stockwell Rubber Bands, 12 Pack",0,$48.00,$5.00,3,Office Supplies,Fasteners
AZ-2011-9107304,02/09/2011,Erin Gill,Barcelona,ES,South,Home Office,14/02/2011,Economy,Catalonia,"Smead Folders, Wire Frame",0.1,$60.00,-$3.00,4,Office Supplies,Storage
AZ-2011-5676694,02/10/2011,Jasmine Slater,Coslada,ES,South,Corporate,15/02/2011,Economy,Madrid,"Dania Classic Bookcase, Traditional",0,$822.00,$353.00,2,Furniture,Bookcases
AZ-2011-5676694,02/10/2011,Jasmine Slater,Coslada,ES,South,Corporate,15/02/2011,Economy,Madrid,"Boston Highlighters, Easy-Erase",0,$19.00,$4.00,1,Office Supplies,Art
AZ-2011-6048331,14/02/2011,Kayleigh Farmer,Elda,ES,South,Consumer,19/02/2011,Economy Plus,Valenciana,"BIC Markers, Blue",0,$26.00,$1.00,1,Office Supplies,Art
AZ-2011-6048331,14/02/2011,Kayleigh Farmer,Elda,ES,South,Consumer,19/02/2011,Economy Plus,Valenciana,"Eldon Box, Blue",0.1,$9.00,$2.00,1,Office Supplies,Storage
BN-2011-408191,15/02/2011,Sophie Franklin,Seville,ES,South,Corporate,21/02/2011,Economy,Andalusía,"Hon Executive Leather Armchair, Adjustable",0.2,$728.00,-$82.00,2,Furniture,Chairs
BN-2011-408191,15/02/2011,Sophie Franklin,Seville,ES,South,Corporate,21/02/2011,Economy,Andalusía,"Rubbermaid Door Stop, Erganomic",0,$127.00,$19.00,3,Furniture,Furnishings
AZ-2011-3190941,03/09/2011,Joshua Romero,Madrid,ES,South,Consumer,03/12/2011,Priority,Madrid,"BIC Pencil Sharpener, Water Color",0,$97.00,$37.00,3,Office Supplies,Art
AZ-2011-3190941,03/09/2011,Joshua Romero,Madrid,ES,South,Consumer,03/12/2011,Priority,Madrid,"Kraft Interoffice Envelope, Set of 50",0,$94.00,$21.00,2,Office Supplies,Envelopes
AZ-2011-3190941,03/09/2011,Joshua Romero,Madrid,ES,South,Consumer,03/12/2011,Priority,Madrid,"Tenex Folders, Blue",0.1,$104.00,$27.00,5,Office Supplies,Storage
AZ-2011-3190941,03/09/2011,Joshua Romero,Madrid,ES,South,Consumer,03/12/2011,Priority,Madrid,"Sharp Ink, Color",0,$126.00,$59.00,1,Technology,Copiers
AZ-2011-4173505,04/12/2011,Owen Howell,Ponferrada,ES,South,Home Office,16/04/2011,Economy Plus,Castile and León,"Novimex Steel Folding Chair, Red",0.2,$66.00,$19.00,1,Furniture,Chairs
AZ-2011-4173505,04/12/2011,Owen Howell,Ponferrada,ES,South,Home Office,16/04/2011,Economy Plus,Castile and León,"Binney & Smith Highlighters, Fluorescent",0,$54.00,$4.00,3,Office Supplies,Art
AZ-2011-4173505,04/12/2011,Owen Howell,Ponferrada,ES,South,Home Office,16/04/2011,Economy Plus,Castile and León,"Binney & Smith Markers, Easy-Erase",0,$97.00,$39.00,4,Office Supplies,Art
AZ-2011-4173505,04/12/2011,Owen Howell,Ponferrada,ES,South,Home Office,16/04/2011,Economy Plus,Castile and León,"Avery Binder Covers, Clear",0,$21.00,$5.00,2,Office Supplies,Binders
AZ-2011-4173505,04/12/2011,Owen Howell,Ponferrada,ES,South,Home Office,16/04/2011,Economy Plus,Castile and León,"Cardinal Binder Covers, Economy",0,$24.00,$1.00,2,Office Supplies,Binders
AZ-2011-252578,21/04/2011,Sebastian McClelland,Elx,ES,South,Consumer,26/04/2011,Economy,Valenciana,"Wilson Jones Index Tab, Economy",0,$39.00,$10.00,6,Office Supplies,Binders
AZ-2011-252578,21/04/2011,Sebastian McClelland,Elx,ES,South,Consumer,26/04/2011,Economy,Valenciana,"Samsung Speaker Phone, VoIP",0.1,$444.00,$89.00,4,Technology,Phones
AZ-2011-5098375,27/04/2011,Mariam McMeckan,Rubí,ES,South,Corporate,05/02/2011,Economy,Catalonia,"Ikea 3-Shelf Cabinet, Pine",0,$719.00,$21.00,5,Furniture,Bookcases
AZ-2011-5098375,27/04/2011,Mariam McMeckan,Rubí,ES,South,Corporate,05/02/2011,Economy,Catalonia,"KitchenAid Toaster, White",0,$334.00,$133.00,4,Office Supplies,Appliances
AZ-2011-5289752,05/07/2011,Lisa Watkins,Alcobendas,ES,South,Consumer,05/09/2011,Economy Plus,Madrid,"Kraft Mailers, with clear poly window",0,$82.00,$20.00,2,Office Supplies,Envelopes
AZ-2011-5289752,05/07/2011,Lisa Watkins,Alcobendas,ES,South,Consumer,05/09/2011,Economy Plus,Madrid,"Samsung Speaker Phone, Full Size",0.1,$224.00,$35.00,2,Technology,Phones
BN-2011-8749099,05/10/2011,Phoebe Moore,Barcelona,ES,South,Corporate,05/10/2011,Immediate,Catalonia,"Epson Printer, White",0.1,$470.00,-$31.00,2,Technology,Machines
AZ-2011-309750,19/05/2011,Milla Hollinworth,Toledo,ES,South,Corporate,23/05/2011,Economy,Castile-La Mancha,"Sanford Canvas, Easy-Erase",0,$457.00,$59.00,9,Office Supplies,Art
AZ-2011-309750,19/05/2011,Milla Hollinworth,Toledo,ES,South,Corporate,23/05/2011,Economy,Castile-La Mancha,"Green Bar Note Cards, Premium",0,$238.00,$86.00,8,Office Supplies,Paper
AZ-2011-309750,19/05/2011,Milla Hollinworth,Toledo,ES,South,Corporate,23/05/2011,Economy,Castile-La Mancha,"Xerox Memo Slips, Multicolor",0,$15.00,$0.00,1,Office Supplies,Paper
AZ-2011-1723003,06/01/2011,Paige Horsfall,Barcelona,ES,South,Home Office,06/05/2011,Economy,Catalonia,"Cardinal Binding Machine, Durable",0,$103.00,$36.00,2,Office Supplies,Binders
AZ-2011-1584049,06/08/2011,Georgina Garner,Ceuta,ES,South,Consumer,13/06/2011,Economy,Ceuta,"Office Star Steel Folding Chair, Red",0.2,$147.00,-$15.00,2,Furniture,Chairs
AZ-2011-1584049,06/08/2011,Georgina Garner,Ceuta,ES,South,Consumer,13/06/2011,Economy,Ceuta,"Sharp Fax and Copier, Digital",0,$336.00,$114.00,2,Technology,Copiers
AZ-2011-1584049,06/08/2011,Georgina Garner,Ceuta,ES,South,Consumer,13/06/2011,Economy,Ceuta,"Samsung Office Telephone, with Caller ID",0.1,$59.00,$8.00,1,Technology,Phones
AZ-2011-9703855,18/06/2011,Nancy Fike,Valladolid,ES,South,Consumer,25/06/2011,Economy,Castile and León,"Rogers Trays, Blue",0.1,$278.00,$62.00,5,Office Supplies,Storage
AZ-2011-9703855,18/06/2011,Nancy Fike,Valladolid,ES,South,Consumer,25/06/2011,Economy,Castile and León,"Okidata Calculator, White",0.1,$411.00,-$37.00,9,Technology,Machines
BN-2011-5897988,18/06/2011,Casey Forte,Pamplona,ES,South,Consumer,20/06/2011,Economy Plus,Navarra,"Ikea Library with Doors, Metal",0,"$1,814.00",$653.00,5,Furniture,Bookcases
BN-2011-5897988,18/06/2011,Casey Forte,Pamplona,ES,South,Consumer,20/06/2011,Economy Plus,Navarra,"Eldon Folders, Wire Frame",0.1,$29.00,$0.00,2,Office Supplies,Storage
BN-2011-5897988,18/06/2011,Casey Forte,Pamplona,ES,South,Consumer,20/06/2011,Economy Plus,Navarra,"Sharp Ink, Laser",0,$373.00,$60.00,3,Technology,Copiers
BN-2011-5897988,18/06/2011,Casey Forte,Pamplona,ES,South,Consumer,20/06/2011,Economy Plus,Navarra,"Motorola Signal Booster, Cordless",0.1,$263.00,$102.00,2,Technology,Phones
AZ-2011-8847796,24/06/2011,Walter Aguilar,Madrid,ES,South,Consumer,28/06/2011,Economy,Madrid,"Stanley Pencil Sharpener, Fluorescent",0,$173.00,$55.00,7,Office Supplies,Art
AZ-2011-8847796,24/06/2011,Walter Aguilar,Madrid,ES,South,Consumer,28/06/2011,Economy,Madrid,"Cardinal Index Tab, Durable",0,$46.00,$21.00,6,Office Supplies,Binders
AZ-2011-2627856,27/06/2011,Randall Roberts,Las Rozas de Madrid,ES,South,Consumer,07/03/2011,Economy,Madrid,"Stanley Pens, Easy-Erase",0,$41.00,$18.00,4,Office Supplies,Art
AZ-2011-6447932,28/06/2011,William Martin,Barcelona,ES,South,Corporate,07/03/2011,Economy,Catalonia,"Bush Corner Shelving, Metal",0,$247.00,$35.00,2,Furniture,Bookcases
AZ-2011-1260928,28/06/2011,Ruby Frost,Torremolinos,ES,South,Home Office,07/04/2011,Economy,Andalusía,"Avery Binder Covers, Economy",0,$33.00,$10.00,3,Office Supplies,Binders
AZ-2011-9195433,14/07/2011,Kristina Moore,Ponferrada,ES,South,Corporate,20/07/2011,Economy,Castile and León,"Rubbermaid Door Stop, Duo Pack",0,$351.00,$24.00,8,Furniture,Furnishings
AZ-2011-9510405,27/07/2011,Donald Pak,Reus,ES,South,Corporate,08/01/2011,Economy,Catalonia,"Cardinal Hole Reinforcements, Clear",0,$10.00,$4.00,2,Office Supplies,Binders
AZ-2011-4802355,08/09/2011,Alana Tyson,Valencia,ES,South,Home Office,13/08/2011,Economy,Valenciana,"Advantus Stacking Tray, Black",0,$53.00,$15.00,2,Furniture,Furnishings
AZ-2011-4802355,08/09/2011,Alana Tyson,Valencia,ES,South,Home Office,13/08/2011,Economy,Valenciana,"Deflect-O Photo Frame, Duo Pack",0,$208.00,$0.00,4,Furniture,Furnishings
AZ-2011-8207490,08/12/2011,Ellie Chapman,Tarragona,ES,South,Home Office,15/08/2011,Priority,Catalonia,"BIC Sketch Pad, Fluorescent",0,$100.00,$33.00,2,Office Supplies,Art
AZ-2011-9172584,16/08/2011,Kai Wicks,Sant Boi de Llobregat,ES,South,Corporate,17/08/2011,Priority,Catalonia,"Advantus Light Bulb, Durable",0,$51.00,$12.00,3,Furniture,Furnishings
AZ-2011-2851167,17/08/2011,Ruby Blomfield,Madrid,ES,South,Consumer,21/08/2011,Economy,Madrid,"Avery Binder Covers, Clear",0,$32.00,$7.00,3,Office Supplies,Binders
AZ-2011-8032051,19/08/2011,Lisa Boyette,Madrid,ES,South,Corporate,22/08/2011,Economy Plus,Madrid,"BIC Highlighters, Water Color",0,$66.00,$12.00,3,Office Supplies,Art
AZ-2011-6634822,21/08/2011,Isabella Secombe,Madrid,ES,South,Consumer,21/08/2011,Immediate,Madrid,"Bush Floating Shelf Set, Traditional",0,$514.00,$92.00,3,Furniture,Bookcases
AZ-2011-6634822,21/08/2011,Isabella Secombe,Madrid,ES,South,Consumer,21/08/2011,Immediate,Madrid,"Eldon Clock, Duo Pack",0,$57.00,$25.00,1,Furniture,Furnishings
AZ-2011-6634822,21/08/2011,Isabella Secombe,Madrid,ES,South,Consumer,21/08/2011,Immediate,Madrid,"SanDisk Computer Printout Paper, 8.5 x 11",0,$68.00,$7.00,2,Office Supplies,Paper
AZ-2011-6634822,21/08/2011,Isabella Secombe,Madrid,ES,South,Consumer,21/08/2011,Immediate,Madrid,"Eldon Folders, Blue",0.1,$107.00,$8.00,7,Office Supplies,Storage
AZ-2011-4704797,26/08/2011,Robert Quick,Vigo,ES,South,Consumer,30/08/2011,Economy,Galicia,"Novimex Swivel Stool, Black",0.2,$259.00,-$55.00,2,Furniture,Chairs
AZ-2011-4704797,26/08/2011,Robert Quick,Vigo,ES,South,Consumer,30/08/2011,Economy,Galicia,"Boston Canvas, Fluorescent",0,$55.00,$10.00,1,Office Supplies,Art
AZ-2011-9146320,09/07/2011,Mary Parker,Salamanca,ES,South,Corporate,09/07/2011,Immediate,Castile and León,"Ibico Binder Covers, Recycled",0,$28.00,$10.00,2,Office Supplies,Binders
AZ-2011-5313166,09/08/2011,Alexander Bond,Lugo,ES,South,Corporate,09/11/2011,Economy Plus,Galicia,"Hamilton Beach Stove, Silver",0,"$6,517.00","$2,476.00",12,Office Supplies,Appliances
AZ-2011-5313166,09/08/2011,Alexander Bond,Lugo,ES,South,Corporate,09/11/2011,Economy Plus,Galicia,"Fellowes Trays, Wire Frame",0.1,$457.00,$76.00,9,Office Supplies,Storage
AZ-2011-1868249,09/12/2011,Leah Marsh,Alicante,ES,South,Corporate,16/09/2011,Economy,Valenciana,"Apple Speaker Phone, with Caller ID",0.1,$777.00,$129.00,7,Technology,Phones
AZ-2011-578089,15/09/2011,Tyson Jonathan,Madrid,ES,South,Consumer,22/09/2011,Economy,Madrid,"Tenex Frame, Durable",0,$749.00,$180.00,7,Furniture,Furnishings
AZ-2011-6765105,15/09/2011,Mike Obrien,Valencia,ES,South,Consumer,19/09/2011,Economy,Valenciana,"Apple Audio Dock, VoIP",0.1,$301.00,$73.00,2,Technology,Phones
AZ-2011-3127133,19/09/2011,Hershel Snyder,Murcia,ES,South,Corporate,23/09/2011,Economy,Murcia,"Deflect-O Photo Frame, Black",0,$311.00,$68.00,6,Furniture,Furnishings
AZ-2011-3127133,19/09/2011,Hershel Snyder,Murcia,ES,South,Corporate,23/09/2011,Economy,Murcia,"Cardinal Binder Covers, Clear",0,$34.00,$9.00,3,Office Supplies,Binders
AZ-2011-5023465,28/09/2011,Samuel Hardey,Valencia,ES,South,Home Office,30/09/2011,Economy Plus,Valenciana,"Binney & Smith Pencil Sharpener, Water Color",0,$90.00,$21.00,3,Office Supplies,Art
AZ-2011-5023465,28/09/2011,Samuel Hardey,Valencia,ES,South,Home Office,30/09/2011,Economy Plus,Valenciana,"OIC Thumb Tacks, Bulk Pack",0,$28.00,$10.00,2,Office Supplies,Fasteners
AZ-2011-5582578,29/09/2011,Ali Mander-Jones,Dos Hermanas,ES,South,Home Office,10/05/2011,Economy,Andalusía,"Dania Corner Shelving, Traditional",0,$854.00,$290.00,7,Furniture,Bookcases
AZ-2011-5582578,29/09/2011,Ali Mander-Jones,Dos Hermanas,ES,South,Home Office,10/05/2011,Economy,Andalusía,"Breville Coffee Grinder, Silver",0,$438.00,$175.00,7,Office Supplies,Appliances
AZ-2011-5582578,29/09/2011,Ali Mander-Jones,Dos Hermanas,ES,South,Home Office,10/05/2011,Economy,Andalusía,"Xerox Note Cards, 8.5 x 11",0,$31.00,$0.00,1,Office Supplies,Paper
AZ-2011-9620626,10/12/2011,Toby Williamson,Madrid,ES,South,Home Office,10/12/2011,Immediate,Madrid,"Cardinal Binding Machine, Economy",0,$100.00,$28.00,2,Office Supplies,Binders
AZ-2011-9620626,10/12/2011,Toby Williamson,Madrid,ES,South,Home Office,10/12/2011,Immediate,Madrid,"Harbour Creations File Folder Labels, Laser Printer Compatible",0,$44.00,$14.00,5,Office Supplies,Labels
AZ-2011-9620626,10/12/2011,Toby Williamson,Madrid,ES,South,Home Office,10/12/2011,Immediate,Madrid,"Smead Trays, Industrial",0.1,$220.00,$56.00,5,Office Supplies,Storage
AZ-2011-1475254,17/10/2011,Bradley Howell,Bilbao,ES,South,Corporate,22/10/2011,Economy Plus,Basque Country,"Fellowes Folders, Blue",0.1,$48.00,$21.00,2,Office Supplies,Storage
AZ-2011-8427293,11/03/2011,Rita McCann,Murcia,ES,South,Consumer,11/05/2011,Economy Plus,Murcia,"Breville Microwave, Red",0,"$1,207.00",$109.00,4,Office Supplies,Appliances
AZ-2011-438758,11/04/2011,Denise Harris,Tarragona,ES,South,Consumer,11/09/2011,Economy Plus,Catalonia,"Eldon File Cart, Industrial",0.1,$230.00,$5.00,2,Office Supplies,Storage
AZ-2011-438758,11/04/2011,Denise Harris,Tarragona,ES,South,Consumer,11/09/2011,Economy Plus,Catalonia,"Elite Box Cutter, Steel",0,$103.00,$40.00,3,Office Supplies,Supplies
AZ-2011-1589827,11/10/2011,Angie Massengill,Girona,ES,South,Consumer,13/11/2011,Priority,Catalonia,"Breville Toaster, Silver",0,$465.00,$19.00,6,Office Supplies,Appliances
AZ-2011-1589827,11/10/2011,Angie Massengill,Girona,ES,South,Consumer,13/11/2011,Priority,Catalonia,"Eaton Memo Slips, 8.5 x 11",0,$18.00,$5.00,1,Office Supplies,Paper
AZ-2011-1589827,11/10/2011,Angie Massengill,Girona,ES,South,Consumer,13/11/2011,Priority,Catalonia,"Xerox Computer Printout Paper, 8.5 x 11",0,$30.00,$3.00,1,Office Supplies,Paper
BN-2011-6545829,11/10/2011,Imogen Daly,Santander,ES,South,Consumer,16/11/2011,Economy,Cantabria,"Novimex Rocking Chair, Black",0.2,$206.00,-$21.00,2,Furniture,Chairs
BN-2011-6545829,11/10/2011,Imogen Daly,Santander,ES,South,Consumer,16/11/2011,Economy,Cantabria,"Sanford Pens, Blue",0,$22.00,$5.00,2,Office Supplies,Art
BN-2011-6545829,11/10/2011,Imogen Daly,Santander,ES,South,Consumer,16/11/2011,Economy,Cantabria,"Avery Hole Reinforcements, Recycled",0,$19.00,$8.00,4,Office Supplies,Binders
BN-2011-6545829,11/10/2011,Imogen Daly,Santander,ES,South,Consumer,16/11/2011,Economy,Cantabria,"Cisco Signal Booster, VoIP",0.1,$137.00,-$6.00,1,Technology,Phones
AZ-2011-4072657,17/11/2011,Alexis O'Flaherty,Madrid,ES,South,Home Office,21/11/2011,Economy,Madrid,"Advantus Clock, Black",0,$103.00,$30.00,2,Furniture,Furnishings
AZ-2011-4072657,17/11/2011,Alexis O'Flaherty,Madrid,ES,South,Home Office,21/11/2011,Economy,Madrid,"Eaton Message Books, Multicolor",0,$132.00,$61.00,6,Office Supplies,Paper
AZ-2011-4072657,17/11/2011,Alexis O'Flaherty,Madrid,ES,South,Home Office,21/11/2011,Economy,Madrid,"Fellowes File Cart, Blue",0.1,$124.00,$41.00,1,Office Supplies,Storage
AZ-2011-6402982,25/11/2011,Nicole Johns,Fuengirola,ES,South,Consumer,30/11/2011,Economy,Andalusía,"Belkin Router, USB",0,"$1,295.00",$609.00,5,Technology,Accessories
AZ-2011-831255,29/11/2011,Milla Day,Torrevieja,ES,South,Consumer,12/03/2011,Economy,Valenciana,"Acco 3-Hole Punch, Recycled",0,$152.00,$14.00,5,Office Supplies,Binders
AZ-2011-8123773,30/11/2011,James Casados,Mijas,ES,South,Consumer,12/06/2011,Economy,Andalusía,"Kleencut Ruler, Serrated",0,$82.00,$20.00,8,Office Supplies,Supplies
AZ-2011-2669880,12/01/2011,Julian Corbin,Valencia,ES,South,Home Office,12/03/2011,Economy Plus,Valenciana,"Rogers Shelving, Single Width",0.1,$112.00,-$3.00,2,Office Supplies,Storage
AZ-2011-2669880,12/01/2011,Julian Corbin,Valencia,ES,South,Home Office,12/03/2011,Economy Plus,Valenciana,"Brother Wireless Fax, Laser",0,"$1,894.00",$701.00,5,Technology,Copiers
AZ-2011-5788290,12/01/2011,Toby Starling,Valladolid,ES,South,Consumer,12/04/2011,Priority,Castile and León,"Eaton Note Cards, 8.5 x 11",0,$26.00,$5.00,1,Office Supplies,Paper
AZ-2011-2079755,12/05/2011,Joyce Cornell,Cartagena,ES,South,Consumer,12/08/2011,Priority,Murcia,"Safco Floating Shelf Set, Pine",0,$990.00,$149.00,5,Furniture,Bookcases
AZ-2011-2079755,12/05/2011,Joyce Cornell,Cartagena,ES,South,Consumer,12/08/2011,Priority,Murcia,"Advantus Staples, Assorted Sizes",0,$17.00,$7.00,2,Office Supplies,Fasteners
BN-2011-3210796,13/12/2011,Kevin Madigan,Oviedo,ES,South,Consumer,17/12/2011,Economy,Asturias,"Barricks Conference Table, Fully Assembled",0.6,$727.00,-$400.00,2,Furniture,Tables
AZ-2011-6377121,15/12/2011,Toby Williamson,Alicante,ES,South,Home Office,19/12/2011,Economy,Valenciana,"Rogers Folders, Industrial",0.1,$168.00,$7.00,6,Office Supplies,Storage
AZ-2011-3096034,19/12/2011,Katie Thom,Mijas,ES,South,Corporate,23/12/2011,Economy,Andalusía,"Novimex Removable Labels, Adjustable",0,$41.00,$4.00,4,Office Supplies,Labels
AZ-2011-3096034,19/12/2011,Katie Thom,Mijas,ES,South,Corporate,23/12/2011,Economy,Andalusía,"Memorex Numeric Keypad, Bluetooth",0,$91.00,$35.00,2,Technology,Accessories
AZ-2011-1976919,20/12/2011,Lauren Saunders,Barcelona,ES,South,Consumer,24/12/2011,Economy Plus,Catalonia,"Avery Binding Machine, Clear",0,$97.00,$12.00,2,Office Supplies,Binders
AZ-2011-658574,20/12/2011,Anna Kelly,Valdemoro,ES,South,Corporate,25/12/2011,Economy,Madrid,"Boston Markers, Fluorescent",0,$55.00,$8.00,2,Office Supplies,Art
AZ-2011-658574,20/12/2011,Anna Kelly,Valdemoro,ES,South,Corporate,25/12/2011,Economy,Madrid,"Hon Round Labels, 5000 Label Set",0,$42.00,$14.00,6,Office Supplies,Labels
AZ-2011-4460165,21/12/2011,Bettie Lang,Manresa,ES,South,Consumer,23/12/2011,Economy Plus,Catalonia,"BIC Highlighters, Easy-Erase",0,$38.00,$9.00,2,Office Supplies,Art
BN-2011-4899110,22/12/2011,Nathan Clayton,Elda,ES,South,Consumer,26/12/2011,Economy,Valenciana,"Samsung Headset, with Caller ID",0.1,$132.00,-$7.00,2,Technology,Phones
AZ-2011-8510218,24/12/2011,Gail Thompson,Molina de Segura,ES,South,Consumer,29/12/2011,Economy,Murcia,"Ibico Index Tab, Economy",0,$42.00,$14.00,4,Office Supplies,Binders
AZ-2011-8557456,26/12/2011,Kieran Herbert,Madrid,ES,South,Consumer,31/12/2011,Economy Plus,Madrid,"BIC Pens, Blue",0,$14.00,$2.00,1,Office Supplies,Art
AZ-2011-8557456,26/12/2011,Kieran Herbert,Madrid,ES,South,Consumer,31/12/2011,Economy Plus,Madrid,"Smead Lockers, Single Width",0.1,$714.00,$278.00,4,Office Supplies,Storage
